City,Region,Country,AirQuality,WaterPollution
Velika Gorica, Zagreb County,Croatia,25.0,50.0
Schenectady, New York,United States of America,50.0,50.0
Albury, New South Wales,Australia,95.0,8.333333333333332
Heze, Shandong,People's Republic of China,0.0,50.0
Maracay, Aragua,Venezuela,25.0,100.0
Vila Velha, Espirito Santo,Brazil,33.333333333333336,41.66666666666667
Quetzaltenango, Quetzaltenango Department,Guatemala,29.166666666666664,75.0
Newport News, Virginia,United States of America,66.66666666666666,62.5
Popayan, Cauca Department,Colombia,100.0,25.0
Salto, Salto Department,Uruguay,100.0,25.0
Lienz, Tyrol,Austria,100.0,50.0
Cuprija, Pomoravlje District,Serbia,59.375,65.625
Qena, Qena Governorate,Egypt,50.0,25.0
Inuvik, Northwest Territories,Canada,87.5,50.0
Batna, Batna Province,Algeria,100.0,25.0
Holland, Indiana,United States of America,75.0,75.0
Launceston, Tasmania,Australia,68.75,50.0
Caslav, ,Czech Republic,100.0,0.0
Shuangyashan, Heilongjiang,People's Republic of China,12.5,50.0
Adelanto, California,United States of America,50.0,50.0
Wuhu, Anhui,People's Republic of China,0.0,50.0
Huainan, Anhui,People's Republic of China,0.0,50.0
Anqing, Anhui,People's Republic of China,0.0,50.0
Fuyang, Anhui,People's Republic of China,0.0,50.0
Lu'an, Anhui,People's Republic of China,0.0,50.0
Bozhou, Anhui,People's Republic of China,0.0,50.0
Xuancheng, Anhui,People's Republic of China,0.0,50.0
Ganzhou, Jiangxi,People's Republic of China,0.0,50.0
Fuzhou, Jiangxi,People's Republic of China,50.0,25.0
Shangrao, Jiangxi,People's Republic of China,0.0,50.0
Goldsboro, North Carolina,United States of America,60.0,100.0
Chester, Pennsylvania,United States of America,87.5,50.0
Medicine Hat, Alberta,Canada,87.5,34.375
Jindrichuv Hradec, ,Czech Republic,100.0,25.0
Athlone, Leinster,Ireland,80.0,25.0
El Cajon, California,United States of America,50.0,25.0
George, Western Cape,South Africa,93.75,12.5
Dahab, South Sinai Governorate,Egypt,100.0,58.333333333333336
Pembroke Pines, Florida,United States of America,100.0,75.0
Slapanice, ,Czech Republic,87.5,37.5
Adrian, Georgia,United States of America,83.33333333333333,87.5
Dongying, Shandong,People's Republic of China,0.0,50.0
Escondido, California,United States of America,75.0,12.5
Farmville, North Carolina,United States of America,75.0,25.0
Raipur, Chhattisgarh,India,15.094339622641511,68.61702127659575
Jining, Shandong,People's Republic of China,0.0,50.0
Tavira, ,Portugal,100.0,0.0
Sines, Setubal,Portugal,75.0,50.0
Weihai, Shandong,People's Republic of China,12.5,50.0
Zywiec, Silesian Voivodeship,Poland,50.0,50.0
Rizhao, Shandong,People's Republic of China,10.714285714285715,37.5
Taytay, ,Philippines,0.0,100.0
Linyi, Shandong,People's Republic of China,4.166666666666669,87.5
Liaocheng, Shandong,People's Republic of China,0.0,50.0
Binzhou, Shandong,People's Republic of China,0.0,50.0
Castelo Branco, Castelo Branco,Portugal,100.0,0.0
Albufeira, ,Portugal,71.42857142857143,33.333333333333336
Jeddah, Mecca Province,Saudi Arabia,35.24096385542169,54.43037974683544
Folkestone, England,United Kingdom,75.0,50.0
Gouyave, Saint John Parish,Grenada,50.0,75.0
Valasske Mezirici, ,Czech Republic,50.0,100.0
Valledupar, Cesar Department,Colombia,50.0,50.0
Nove Mesto nad Vahom, Trencin Region,Slovakia,50.0,50.0
Heviz, Zala County,Hungary,62.5,37.5
Janakpurdham, ,Nepal,50.0,62.5
Latacunga, Cotopaxi Province,Ecuador,58.333333333333336,91.66666666666669
Puerto la Cruz, Anzoategui,Venezuela,25.0,100.0
Nyeri, ,Kenya,87.5,50.0
Yasuj, Kohgiluyeh and Boyer-Ahmad Province,Iran,0.0,50.0
Lukow, Lublin Voivodeship,Poland,62.5,50.0
Litomerice, ,Czech Republic,75.0,50.0
Hattiesburg, Mississippi,United States of America,82.14285714285714,41.66666666666667
Karlovy Vary, ,Czech Republic,64.28571428571428,16.666666666666668
Penrith, New South Wales,Australia,25.0,25.0
Whitby, Ontario,Canada,86.53846153846155,17.307692307692307
Ajax, Ontario,Canada,87.5,38.63636363636363
Pickering, Ontario,Canada,75.0,50.0
Des Plaines, Illinois,United States of America,100.0,50.0
Torreon, Coahuila,Mexico,47.22222222222222,50.0
Paradise, California,United States of America,75.0,50.0
Samokov, Sofia Province,Bulgaria,50.0,50.0
Sohag, Sohag Governorate,Egypt,25.0,100.0
Badulla, Uva Province,Sri Lanka,50.0,50.0
Jagodina, Pomoravlje District,Serbia,32.14285714285714,53.57142857142857
Surrey, British Columbia,Canada,71.73913043478261,33.333333333333336
Bansko, Blagoevgrad Province,Bulgaria,100.0,0.0
Barcelona, Anzoategui,Venezuela,12.5,50.0
Ambleside, England,United Kingdom,87.5,50.0
Everett, Washington,United States of America,88.63636363636364,32.14285714285714
Sumperk, ,Czech Republic,75.0,50.0
Zory, Silesian Voivodeship,Poland,25.0,50.0
Mersa Matruh, Matrouh Governorate,Egypt,87.5,37.5
Petrinja, Sisak-Moslavina County,Croatia,75.0,50.0
Kutina, Sisak-Moslavina County,Croatia,45.0,25.0
Novalja, Lika-Senj County,Croatia,50.0,50.0
Agrinio, West Greece Region,Greece,75.0,50.0
Solihull, England,United Kingdom,100.0,0.0
Ogulin, ,Croatia,100.0,0.0
Delnice, Primorje-Gorski Kotar County,Croatia,100.0,0.0
Novska, Sisak-Moslavina County,Croatia,100.0,0.0
Slunj, ,Croatia,100.0,0.0
Columbia, Maryland,United States of America,100.0,25.0
Pingdingshan, Henan,People's Republic of China,15.000000000000002,75.0
Xinxiang, Henan,People's Republic of China,0.0,100.0
Jiaozuo, Henan,People's Republic of China,0.0,50.0
Puyang, Henan,People's Republic of China,0.0,50.0
Xuchang, Henan,People's Republic of China,0.0,50.0
Luohe, Henan,People's Republic of China,0.0,50.0
Sanmenxia, Henan,People's Republic of China,0.0,50.0
Nanyang, Henan,People's Republic of China,0.0,50.0
Shangqiu, Henan,People's Republic of China,0.0,50.0
Xinyang, Henan,People's Republic of China,0.0,50.0
Airdrie, Alberta,Canada,62.5,25.0
Changde, Hunan,People's Republic of China,0.0,50.0
Yiyang, Hunan,People's Republic of China,0.0,50.0
Chenzhou, Hunan,People's Republic of China,0.0,50.0
Aksu, Xinjiang,People's Republic of China,75.0,100.0
Welland, Ontario,Canada,45.0,45.0
Oakville, Ontario,Canada,80.0,33.333333333333336
Milton, Ontario,Canada,81.81818181818181,29.54545454545454
Panzhihua, Sichuan,People's Republic of China,0.0,50.0
Luzhou, Sichuan,People's Republic of China,0.0,50.0
Deyang, Sichuan,People's Republic of China,0.0,50.0
Mianyang, Sichuan,People's Republic of China,10.714285714285715,87.5
Guangyuan, Sichuan,People's Republic of China,0.0,50.0
Suining, Sichuan,People's Republic of China,0.0,50.0
Leshan, Sichuan,People's Republic of China,0.0,50.0
Nanchong, Sichuan,People's Republic of China,0.0,50.0
Temple, Texas,United States of America,100.0,0.0
Yibin, Sichuan,People's Republic of China,0.0,50.0
Dazhou, Sichuan,People's Republic of China,0.0,50.0
Ya'an, Sichuan,People's Republic of China,0.0,50.0
Figueira da Foz, Coimbra,Portugal,93.75,25.0
Caernarfon, Wales,United Kingdom,62.5,12.5
Sangli, Maharashtra,India,47.22222222222222,62.5
Bellingham, Washington,United States of America,94.73684210526316,30.0
Gmunden, Upper Austria,Austria,100.0,50.0
Nymburk, ,Czech Republic,75.0,50.0
Chingola, Copperbelt Province,Zambia,75.0,100.0
Alverca do Ribatejo, Lisbon,Portugal,50.0,0.0
Chico, California,United States of America,72.5,50.0
Alton, Illinois,United States of America,25.0,75.0
Am Timan, Salamat Region,Chad,100.0,0.0
Amargosa Valley, Nevada,United States of America,25.0,100.0
Moncton, New Brunswick,Canada,83.33333333333333,23.52941176470588
Chetumal, Quintana Roo,Mexico,75.0,50.0
Wagga Wagga, New South Wales,Australia,75.0,20.0
Sao Joao de Meriti, Rio de Janeiro,Brazil,0.0,75.0
Ulhasnagar, Maharashtra,India,10.869565217391305,73.91304347826086
Ostroleka, Masovian Voivodeship,Poland,62.5,50.0
Muzaffarabad, ,Pakistan,33.333333333333336,66.66666666666666
Burrel, Diber County,Albania,100.0,62.5
Bedzin, Silesian Voivodeship,Poland,65.0,0.0
Barueri, Sao Paulo,Brazil,50.0,50.0
Grand Island, Nebraska,United States of America,75.0,0.0
Kenosha, Wisconsin,United States of America,87.5,12.5
White Plains, New York,United States of America,37.5,62.5
Urbana, Illinois,United States of America,87.5,12.5
Cape Coral, Florida,United States of America,75.0,25.0
Spisska Nova Ves, Kosice Region,Slovakia,62.5,50.0
Sault Ste. Marie, Ontario,Canada,50.0,53.333333333333336
Geel, Flemish Region,Belgium,87.5,50.0
Bahir Dar, Amhara Region,Ethiopia,50.0,50.0
Enugu, Enugu State,Nigeria,4.999999999999999,100.0
Great Falls, Montana,United States of America,75.0,25.0
Ta'izz, Ta'izz Governorate,Yemen,0.0,100.0
Sylhet, Sylhet Division,Bangladesh,50.0,53.333333333333336
Americana, Sao Paulo,Brazil,25.0,75.0
Kurashiki, Okayama Prefecture,Japan,50.0,50.0
Nova Friburgo, Rio de Janeiro,Brazil,100.0,0.0
Huancayo, Junin,Peru,75.0,75.0
Ames, Iowa,United States of America,66.66666666666666,50.0
Kolin, ,Czech Republic,75.0,50.0
Prerov, ,Czech Republic,62.5,50.0
Prostejov, ,Czech Republic,50.0,50.0
Hadera, Haifa District,Israel,25.0,50.0
Kamloops, British Columbia,Canada,71.42857142857143,25.0
Macae, Rio de Janeiro,Brazil,100.0,37.5
Ibiza, Balearic Islands,Spain,68.75,50.0
Bridgewater, Nova Scotia,Canada,100.0,0.0
Rochdale, England,United Kingdom,50.0,0.0
Alor Setar, Kedah,Malaysia,70.83333333333334,41.66666666666667
Wolfville, Nova Scotia,Canada,75.0,0.0
Backa Palanka, ,Serbia,62.5,50.0
Aktobe, Aktobe Region,Kazakhstan,25.0,87.5
Kiskunfelegyhaza, Bacs-Kiskun County,Hungary,100.0,75.0
Kenitra, Rabat-Sale-Kenitra,Morocco,40.625,71.42857142857143
Toowoomba, Queensland,Australia,86.66666666666667,9.999999999999998
Riobamba, Chimborazo Province,Ecuador,100.0,75.0
Spanish Fork, Utah,United States of America,75.0,0.0
Logan, Utah,United States of America,67.85714285714286,0.0
Tooele, Utah,United States of America,100.0,50.0
Farmington, Utah,United States of America,100.0,50.0
Lewiston, Utah,United States of America,75.0,0.0
Villach, Carinthia,Austria,85.41666666666667,11.249999999999998
Algeciras, Andalusia,Spain,75.0,50.0
Berkeley, California,United States of America,79.16666666666667,36.11111111111111
Karaganda, Karaganda Region,Kazakhstan,16.666666666666668,66.66666666666666
Marbella, Andalusia,Spain,94.64285714285714,42.85714285714286
Port Perry, Ontario,Canada,100.0,37.5
Ann Arbor, Michigan,United States of America,76.3157894736842,51.78571428571429
Pasadena, California,United States of America,65.0,20.0
Key West, Florida,United States of America,100.0,0.0
Leoben, Styria,Austria,80.0,75.0
Ferrol, Galicia,Spain,100.0,50.0
Aveiro, Aveiro,Portugal,67.1875,46.66666666666666
Duluth, Minnesota,United States of America,96.42857142857144,25.0
Glendale, California,United States of America,77.5,45.83333333333333
Liupanshui, Guizhou,People's Republic of China,0.0,50.0
Anshun, Guizhou,People's Republic of China,37.5,50.0
San Bernardino, California,United States of America,0.0,50.0
Tongren, Guizhou,People's Republic of China,25.0,50.0
Pavlodar, Pavlodar Region,Kazakhstan,0.0,75.0
Pensacola, Florida,United States of America,66.17647058823529,53.125
Kufstein, Tyrol,Austria,87.5,50.0
Cedar Rapids, Iowa,United States of America,89.28571428571428,25.0
Baden bei Wien, Lower Austria,Austria,87.5,50.0
Evansville, Indiana,United States of America,68.75,37.5
Kansas City, Kansas,United States of America,68.75,31.25
Rochester, Minnesota,United States of America,80.55555555555556,62.5
Mountain View, California,United States of America,91.66666666666669,33.333333333333336
Pomona, California,United States of America,37.5,75.0
South Bend, Indiana,United States of America,92.85714285714286,33.333333333333336
Atyrau, Atyrau Region,Kazakhstan,28.57142857142857,60.71428571428571
Minot, North Dakota,United States of America,68.75,75.0
Monterey, California,United States of America,91.66666666666669,34.375
Klosterneuburg, Lower Austria,Austria,62.5,50.0
Wolfsberg, Carinthia,Austria,100.0,50.0
Barakaldo, Basque Autonomous Community,Spain,87.5,50.0
Leonding, Upper Austria,Austria,100.0,0.0
Iowa City, Iowa,United States of America,83.33333333333333,37.5
Benidorm, Community of Valencia,Spain,80.55555555555556,50.0
St. Augustine, Florida,United States of America,87.5,62.5
Gainesville, Florida,United States of America,87.5,34.375
Palm Springs, California,United States of America,43.75,87.5
Salinas, California,United States of America,100.0,50.0
Ontario, California,United States of America,33.333333333333336,25.0
Eureka, California,United States of America,100.0,0.0
Oceanside, California,United States of America,75.0,75.0
Palmdale, California,United States of America,32.14285714285714,50.0
Kostanay, Kostanay Region,Kazakhstan,0.0,75.0
Torrance, California,United States of America,75.0,0.0
Sioux City, Iowa,United States of America,100.0,50.0
Tulln an der Donau, Lower Austria,Austria,87.5,50.0
Schwechat, Lower Austria,Austria,87.5,50.0
Bloomington, Indiana,United States of America,83.33333333333333,55.00000000000001
Ventura, California,United States of America,85.0,35.0
Concord, California,United States of America,62.5,12.5
Flint, Michigan,United States of America,62.5,87.5
Gulfport, Mississippi,United States of America,100.0,0.0
Daytona Beach, Florida,United States of America,96.42857142857144,46.42857142857143
Biloxi, Mississippi,United States of America,100.0,50.0
Fort Collins, Colorado,United States of America,86.8421052631579,35.0
Alameda, California,United States of America,62.5,37.5
Sri Ganganagar, Rajasthan,India,50.0,44.44444444444444
Adoni, ,India,0.0,100.0
Carlsbad, California,United States of America,75.0,25.0
Hayward, California,United States of America,87.5,25.0
Fontana, California,United States of America,45.0,35.0
Santa Clarita, California,United States of America,87.5,31.25
Canton, Ohio,United States of America,83.33333333333333,25.0
Roseville, California,United States of America,93.75,40.0
Anderson, Indiana,United States of America,90.0,25.0
Sarasota, Florida,United States of America,90.3846153846154,25.0
Williamsburg, Virginia,United States of America,100.0,0.0
Winchester, Virginia,United States of America,100.0,50.0
Terre Haute, Indiana,United States of America,75.0,12.5
Andover, England,United Kingdom,92.5,25.0
Walnut Creek, California,United States of America,83.33333333333333,8.333333333333332
Lawrence, Kansas,United States of America,87.5,50.0
Owensboro, Kentucky,United States of America,60.71428571428571,66.66666666666666
Kronach, Bavaria,Germany,87.5,50.0
Knittelfeld, Styria,Austria,75.0,50.0
Carson, California,United States of America,25.0,100.0
Corona, California,United States of America,50.0,37.5
Lancaster, California,United States of America,87.5,12.5
Fullerton, California,United States of America,100.0,25.0
Victorville, California,United States of America,85.71428571428572,50.0
Antioch, California,United States of America,0.0,75.0
Redding, California,United States of America,72.22222222222221,45.83333333333333
Rancho Cucamonga, California,United States of America,66.66666666666666,16.666666666666668
El Centro, California,United States of America,78.57142857142857,66.66666666666666
Visalia, California,United States of America,40.0,75.0
Manzini, Manzini Region,Eswatini,100.0,62.5
Idaho Falls, Idaho,United States of America,95.83333333333331,16.666666666666668
Wrexham, Wales,United Kingdom,83.33333333333333,0.0
Qujing, Yunnan,People's Republic of China,25.0,50.0
Ekibastuz, Pavlodar Region,Kazakhstan,25.0,50.0
Yuxi, Yunnan,People's Republic of China,25.0,50.0
Xianyang, Shaanxi,People's Republic of China,0.0,50.0
Tubize, Wallonia,Belgium,100.0,0.0
Bendigo, Victoria,Australia,0.0,100.0
Bad Arolsen, Hesse,Germany,100.0,50.0
Bauska, ,Latvia,75.0,50.0
Tyler, Texas,United States of America,66.66666666666666,45.83333333333333
Merced, California,United States of America,87.5,50.0
Costa Mesa, California,United States of America,56.25,40.0
Yakima, Washington,United States of America,78.125,31.25
Ilam, Ilam Province,Iran,0.0,50.0
Coeur d'Alene, Idaho,United States of America,79.16666666666667,50.0
Moscow, Idaho,United States of America,37.5,62.5
Shah Alam, Selangor,Malaysia,42.30769230769231,68.75
Ogbomosho, Oyo State,Nigeria,50.0,0.0
Overland Park, Kansas,United States of America,98.21428571428572,16.666666666666668
Lewiston, Maine,United States of America,100.0,50.0
Coatzacoalcos, Veracruz,Mexico,50.0,83.33333333333333
Rishikesh, Uttarakhand,India,37.5,87.5
Khorramabad, Lorestan Province,Iran,50.0,75.0
Humenne, Presov Region,Slovakia,62.5,25.0
Uherske Hradiste, ,Czech Republic,45.0,0.0
Vereeniging, Gauteng,South Africa,8.333333333333332,100.0
Lawton, Oklahoma,United States of America,100.0,50.0
Tottenham, England,United Kingdom,30.0,20.0
Vila Real, Vila Real,Portugal,100.0,6.25
Guelph, Ontario,Canada,86.90476190476191,26.47058823529412
Ayacucho, Ayacucho,Peru,100.0,0.0
Chaves, Vila Real,Portugal,100.0,25.0
Franca, Sao Paulo,Brazil,100.0,50.0
Clausthal-Zellerfeld, Lower Saxony,Germany,100.0,50.0
Ouarzazate, Draa-Tafilalet,Morocco,25.0,100.0
Redwood City, California,United States of America,100.0,0.0
Coral Springs, Florida,United States of America,100.0,50.0
Decatur, Illinois,United States of America,70.83333333333334,37.5
Mission Viejo, California,United States of America,75.0,75.0
Fort Myers, Florida,United States of America,70.58823529411764,85.0
Veurne, Flemish Region,Belgium,87.5,50.0
Rochester, England,United Kingdom,95.83333333333331,0.0
Vsetin, ,Czech Republic,62.5,50.0
Tongchuan, Shaanxi,People's Republic of China,0.0,50.0
Baoji, Shaanxi,People's Republic of China,0.0,50.0
Bad Waldsee, Baden-Wurttemberg,Germany,100.0,50.0
Hanzhong, Shaanxi,People's Republic of China,0.0,100.0
Ankang, Shaanxi,People's Republic of China,25.0,75.0
Albany, Oregon,United States of America,75.0,12.5
Chimbote, Ancash,Peru,0.0,100.0
Veraval, Gujarat,India,0.0,100.0
Varamin, Tehran Province,Iran,0.0,50.0
Nakhon Pathom, Nakhon Pathom,Thailand,25.0,62.5
Sahiwal, Punjab,Pakistan,75.0,25.0
Presidente Prudente, Sao Paulo,Brazil,68.75,12.5
Passo Fundo, Rio Grande do Sul,Brazil,50.0,75.0
Koror, ,Palau,100.0,0.0
Bamenda, Northwest,Cameroon,15.000000000000002,92.85714285714286
Tsetserleg, Arkhangai Province,Mongolia,0.0,50.0
Ajman, Emirate of Ajman,United Arab Emirates,44.642857142857146,42.30769230769231
Naxos, ,Greece,100.0,50.0
Encinitas, California,United States of America,75.0,12.5
Jinchang, Gansu,People's Republic of China,20.0,0.0
Tianshui, Gansu,People's Republic of China,0.0,50.0
Pingliang, Gansu,People's Republic of China,0.0,50.0
Hohhot, Inner Mongolia,People's Republic of China,0.0,50.0
Weilheim in Oberbayern, Bavaria,Germany,100.0,50.0
Alexandria, Minnesota,United States of America,100.0,25.0
La Vega, La Vega Province,Dominican Republic,33.333333333333336,93.75
Portimao, ,Portugal,90.0,35.0
Arnprior, Ontario,Canada,100.0,25.0
Bordj Bou Arreridj, Bordj Bou Arreridj Province,Algeria,62.5,0.0
Royal Leamington Spa, England,United Kingdom,92.85714285714286,0.0
Dunakeszi, Pest County,Hungary,50.0,0.0
Twin Falls, Idaho,United States of America,75.0,75.0
Merrillville, Indiana,United States of America,87.5,50.0
Warwick, England,United Kingdom,89.28571428571428,25.0
Yeovil, England,United Kingdom,62.5,37.5
Vila Nova de Famalicao, Braga,Portugal,100.0,50.0
Buckow, Brandenburg,Germany,87.5,50.0
Pila, Greater Poland Voivodeship,Poland,53.125,0.0
Ankeny, Iowa,United States of America,100.0,50.0
Annan, Scotland,United Kingdom,50.0,50.0
Kos, ,Greece,100.0,25.0
Bozeman, Montana,United States of America,100.0,5.555555555555558
Baotou, Inner Mongolia,People's Republic of China,28.57142857142857,33.333333333333336
Wuhai, Inner Mongolia,People's Republic of China,0.0,50.0
Chifeng, Inner Mongolia,People's Republic of China,0.0,50.0
Senta, ,Serbia,25.0,75.0
Qinzhou, Guangxi,People's Republic of China,0.0,50.0
